,id_x,poi_name,poi_id,verified,country,tweet_text,tweet_lang,text_en,mentions,tweet_date,tweet_emoticons,tweet_urls,text_hi,hashtags,text_es,sentiment,max_sentiment,min_sentiment,negative,positive,total_replies_per_poi,Unnamed: 21,"('index',)","('Topic0',)","('Topic1',)","('Topic2',)","('Topic3',)","('Topic4',)","('Topic5',)","('Topic6',)","('Topic7',)","('Topic8',)","('Topic9',)","('Topic10',)","('Topic11',)","('Topic12',)","('Topic13',)","('Topic14',)","('dominant_topic',)",dominanttopic,Word 0,Word 1,Word 2,Word 3,Word 4,Word 5,Word 6,Word 7,Word 8,Word 9,id_y,words
190,1468930374348722188,lopezobrador_,82119937.0,1.0,Mexico,"La política es transformar y hacer historia. Conferencia de prensa matutina, desde Palacio Nacional https://t.co/4cxnYP6fSz",es,,,2021-12-09T13:00:00Z,,['https://t.co/4cxnYP6fSz'],,,"La poltica es transformar y hacer historia. Conferencia de prensa matutina, desde Palacio Nacional",-0.228018947368421,0.9994,-1.0,Eres el peor presidente de la historia.,"por la , bravo por , ya puede recibir los aplausos tambin de , el lder supremo de los narcos en el pas",95,,Tweet190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,https,transformar,hacer,matutina,palacio,conferencia,pol,nacional,4cxnyp6fsz,historia,7,"https,transformar,hacer,matutina,palacio,conferencia,pol,nacional,4cxnyp6fsz,historia"
191,1468286687792881664,SSalud_mx,132225222.0,1.0,Mexico,¡No te dejes engañar!   El #CertificadoCOVID19 se obtiene solo si las personas han sido vacunadas.   Recuerda: es gratuito y puedes obtenerlo en ➡️ https://t.co/F5jmtwLywK o enviando un WhatsApp al 📲 56 1713 0557.  Puedes verificar su autenticidad siguiendo estos pasos. https://t.co/TKowJNwWoM,es,,,2021-12-07T19:00:00Z,"['📲', '➡️']",['https://t.co/F5jmtwLywK'],,['CertificadoCOVID19'],No te dejes engaar! El se obtiene solo si las personas han sido vacunadas. Recuerda: es gratuito y puedes obtenerlo en o enviando un WhatsApp al .Puedes verificar su autenticidad siguiendo estos pasos.,-0.999966666666667,-0.9999,-1.0,Llevo dos meses solicitando mi certificado y me mandan un enlace con limite de tiempo y que no puedo abrir a travs del celular; justo estaba en horario laboral y al llegar a casa ya se haba cancelado. Ahora vuelvo a hacer lo mismo y me dice que ya a sido atendida Qu procede?,"Pero si el sistema dice que no hay vacuna asociada a mi curp, ya ge mandado la solicitud de correccin, meses y ni siquiera una respuesta de recibido.",3,,Tweet191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,12,12,https,puedes,farmers,vaccine,000,illness,today,covid19,obtenerlo,sido,12,"https,puedes,farmers,vaccine,000,illness,today,covid19,obtenerlo,sido"
192,1468305060505567232,CDCDirector,426909329.0,1.0,USA,"With these new global networks, @CDCgov will work with 28 partners around the world to fill critical gaps for global detection and response to threats like #AntibioticResistance and #COVID19. Learn more about how these dynamic partnerships can save lives. https://t.co/FIGILKD9cX https://t.co/Yzc4GdI8cD",en,"With these new global networks, will work with partners around the world to fill critical gaps for global detection and response to threats like and . Learn more about how these dynamic partnerships can save lives.",['CDCgov'],2021-12-07T20:00:00Z,,"['https://t.co/FIGILKD9cX', 'https://t.co/Yzc4GdI8cD']",,"['AntibioticResistance', 'COVID19']",,-0.89685,-0.7939,-0.9998,"CDC director at Fauci's direction is handing Covid wrong.You cannot vaccinate the illness away. CDC director knows what over vaccination result in.Ignoring natural immunity, ivermectin and other treatments may have cost millions of lives.","Order and and supply N-95/elastomeric masks, with rapid tests to the U.S. citizens that pay you for the LOUSY job youve done handling this AIRBORNE VIRUS! TOOK CDC ALMOST YEARS TO ADMIT IT!",2,,Tweet192,0.01,0.01,0.01,0.01,0.01,0.93,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,5,5,https,covid19,omicronvariant,omicron,cdc,amp,older,years,variant,states,5,"https,covid19,omicronvariant,omicron,cdc,amp,older,years,variant,states"
193,1468306322592518148,CDCDirector,426909329.0,1.0,USA,"We are seeing +100k #COVID19 cases per day in the U.S. Last week, over 99% were #DeltaVariant. At least 19 states have confirmed cases of #OmicronVariant. We must act together to address current cases and prepare for the possibility of more Omicron https://t.co/3ln8b8QlAD. https://t.co/jNBdMicv1i",en,"We are seeing +100k cases per day in the U.S. Last week, over % were . At least states have confirmed cases of . We must act together to address current cases and prepare for the possibility of more Omicron .",,2021-12-07T20:00:00Z,,['https://t.co/3ln8b8QlAD'],,"['COVID19', 'DeltaVariant', 'OmicronVariant']",,0.0696818181818182,0.9991,-1.0,I think you should stop scaring everybody those vaccines dont work worth a crap I had two friends of mine die they had the vaccine they had the booster shot it did nothing to save their lives so enough already with all this damn Covid crap,Omicron is better than Delta.,11,,Tweet193,0.38,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,https,covid19,omicronvariant,omicron,cdc,amp,older,years,variant,states,5,"https,covid19,omicronvariant,omicron,cdc,amp,older,years,variant,states"
194,1468309826920984577,julio_frenk,2281698046.0,1.0,Mexico,"It’s a great day to be a Miami Hurricane! Welcome home, @coach_cristobal! Excited about the future of @CanesFootball @MiamiHurricanes @univmiami. 🙌🏻 https://t.co/1zX7xpuKgS https://t.co/XOZMlwSx7N",en,"Its a great day to be a Miami Hurricane! Welcome home, ! Excited about the future of .","['coach_cristobal', 'CanesFootball', 'MiamiHurricanes', 'univmiami']",2021-12-07T20:00:00Z,"['🙌🏻', 'xp']",['https://t.co/1zX7xpuKgS'],,,,0.503628571428571,0.9961,-0.663,I was very hard on you sir thank you so much,Great job helping to bring him home. []_[],7,,Tweet194,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.9,0.01,0.01,12,12,https,puedes,farmers,vaccine,000,illness,today,covid19,obtenerlo,sido,12,"https,puedes,farmers,vaccine,000,illness,today,covid19,obtenerlo,sido"
195,1468464551024807940,RahulGandhi,3171712086.0,1.0,India,"महंगाई, बेरोज़गारी, कृषि संकट, चीन के क़ब्ज़े- सबकी जड़ एक ही है- मोदी सरकार का अहंकार, मित्र-प्रेम व विफलता।  अन्याय के विरुद्ध आवाज़ उठाने के साथ ही, हम कांग्रेस शासित राज्यों में जनता के मुद्दों को सुलझा रहे हैं-  जन के मन की बात सुन रहे हैं।",hi,,,2021-12-08T06:00:00Z,,,", , , - - , - , -",,,0.064145652173913,0.9991,-0.9999,No SB bkwas,Chup kar,230,,Tweet195,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0,0,ethiopia,tigray,https,children,including,northern,abuses,widespread,human,committed,0,"ethiopia,tigray,https,children,including,northern,abuses,widespread,human,committed"
196,1468502941745229829,RahulGandhi,3171712086.0,1.0,India,"Hoping for the safety of CDS General Bipin Rawat, his wife and others onboard the chopper.   Prayers for speedy recovery.",en,"Hoping for the safety of CDS General Bipin Rawat, his wife and others onboard the chopper. Prayers for speedy recovery.",,2021-12-08T09:00:00Z,,,,,,0.112066972477064,0.9993,-1.0,If you had not taken bribes in Augusta deal and the vvip helicopters would have been flying in india and this accident wouldn't have happened. Your party is a disgrace.,BTW KHANgress &amp; Italy has expertise in Helicopter Crashes- we remember the helicopter crash on Nov and who was behind the crash,109,,Tweet196,0.01,0.01,0.01,0.01,0.41,0.01,0.46,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,6,6,https,desde,conferencia,prensa,matutina,nayarit,hora,tepic,insulin,centro,6,"https,desde,conferencia,prensa,matutina,nayarit,hora,tepic,insulin,centro"
197,1468562415059181571,RahulGandhi,3171712086.0,1.0,India,I extend my condolences to the family of Gen Bipin Rawat and his wife.  This is an unprecedented tragedy and our thoughts are with their family in this difficult time.  Heartfelt condolences also to all others who lost their lives.   India stands united in this grief.,en,I extend my condolences to the family of Gen Bipin Rawat and his wife. This is an unprecedented tragedy and our thoughts are with their family in this difficult time. Heartfelt condolences also to all others who lost their lives. India stands united in this grief.,,2021-12-08T13:00:00Z,,,,,,0.118933766233766,0.9997,-1.0,This is terrible.,"pappu , BC Gen Rawat ...",616,,Tweet197,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,family,condolences,rawat,bipin,india,gen,wife,lost,thoughts,time,4,"family,condolences,rawat,bipin,india,gen,wife,lost,thoughts,time"
198,1468566032377737218,lopezobrador_,82119937.0,1.0,Mexico,"Conferencia de prensa matutina, desde Tepic, Nayarit  8:00 am hora centro 7:00 am hora local https://t.co/Xz3iyGuxBx",pt,,,2021-12-08T13:00:00Z,,,,,,-0.190315894039735,0.9998,-1.0,"De ver el anuncio me dieron ganas de VOMITAR.. Nadie ve las maaneras por que solo va a mentir, a engaar al pueblo y a ser HO CI CON. Un borracho de cantina desesperado por su falta de resultados.",Est noche cena pancho,151,,Tweet198,0.01,0.01,0.01,0.01,0.01,0.01,0.93,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,6,6,https,desde,conferencia,prensa,matutina,nayarit,hora,tepic,insulin,centro,6,"https,desde,conferencia,prensa,matutina,nayarit,hora,tepic,insulin,centro"
199,1468627948425166853,JoeBiden,939091.0,1.0,USA,"The Bipartisan Infrastructure Law builds back our bridges, water systems, power lines, electric grid better and stronger, making them more resilient to the effects of climate change. No American should have to deal with flooding or losing power for days and weeks after a storm.",en,"The Bipartisan Infrastructure Law builds back our bridges, water systems, power lines, electric grid better and stronger, making them more resilient to the effects of climate change. No American should have to deal with flooding or losing power for days and weeks after a storm.",,2021-12-08T17:00:00Z,,,,,,-0.0439060606060606,0.9999,-1.0,Without electrical power for days after ice storm in Oct of in Oklahoma. Lost all in freezer/fridges. days alone in a freezing house. They left me at the list bottom because there were no businesses &amp; less than homes in my neighborhood. No one even checked on me.,ME! Neptune ovr And out look after ivory wee god my earthern name is andrew greek for strong and james for just and cunningham for milk pale and now pay acthung! Bradbury for castle as my universe turns into,33,,Tweet199,0.02,0.02,0.02,0.77,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,3,3,personas,que,las,dosis,vacunaci,para,better,stronger,covid19,single,3,"personas,que,las,dosis,vacunaci,para,better,stronger,covid19,single"
200,1468787869972000770,narendramodi,18839785.0,1.0,India,My heartiest congratulations to @OlafScholz on being elected as the Federal Chancellor of Germany. I look forward to working closely to further strengthen the Strategic Partnership between India and Germany.,en,My heartiest congratulations to on being elected as the Federal Chancellor of Germany. I look forward to working closely to further strengthen the Strategic Partnership between India and Germany.,['OlafScholz'],2021-12-09T04:00:00Z,,,,,,-0.000333333333333334,0.9969,-0.9979,"---::::::---cds ?,, ? -,- , ? -- ?",Congratulations to their team.,3,,Tweet200,0.02,0.02,0.02,0.02,0.69,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,4,4,family,condolences,rawat,bipin,india,gen,wife,lost,thoughts,time,4,"family,condolences,rawat,bipin,india,gen,wife,lost,thoughts,time"
201,1468800069654630402,SSalud_mx,132225222.0,1.0,Mexico,¡No te dejes engañar!   El #CertificadoCOVID19 se obtiene solo si las personas han sido vacunadas.   Recuerda: es gratuito y puedes obtenerlo en ➡️ https://t.co/F5jmtwLywK o enviando un WhatsApp al 📲 56 1713 0557.  Puedes verificar su autenticidad siguiendo estos pasos. https://t.co/AMPx3yCon9,es,,,2021-12-09T05:00:00Z,"['📲', '➡️']",['https://t.co/F5jmtwLywK'],,['CertificadoCOVID19'],No te dejes engaar! El se obtiene solo si las personas han sido vacunadas. Recuerda: es gratuito y puedes obtenerlo en o enviando un WhatsApp al .Puedes verificar su autenticidad siguiendo estos pasos.,-0.9974,-0.9929,-1.0,En mi segunda dosis hay error en el lote y marca de la vacuna. Qu se hace en ese caso?,"Pues que vergas quieren si su pinche sistema no sirve, desde agosto me vacune y pura verga me dan el certificado",3,,Tweet201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,12,12,https,puedes,farmers,vaccine,000,illness,today,covid19,obtenerlo,sido,12,"https,puedes,farmers,vaccine,000,illness,today,covid19,obtenerlo,sido"
202,1468908687372603393,mansukhmandviya,432697203.0,1.0,India,"Delighted that the Rajya Sabha has passed the National Institute of Pharmaceutical Education and Research (Amendment) Bill, 2021, after a rich &amp; vibrant debate.  📽️ Watch my speech to know about the significance of the Bill: https://t.co/zRrCrDRejE",en,"Delighted that the Rajya Sabha has passed the National Institute of Pharmaceutical Education and Research (Amendment) Bill, , after a rich &amp; vibrant debate. Watch my speech to know about the significance of the Bill:",,2021-12-09T12:00:00Z,['📽️'],['https://t.co/zRrCrDRejE'],,,,0.4591,0.991,-0.5946,Hope further proceedings too go smoothly as well..,"Well presented ji..Unfortunately, I don't know Hindi, so had to get bits and pieces.Is there a way your team can put some work on and your pharma PSU (the fraction of NIPER), because at the end they cater to the people at large..Cc - FYI",3,,Tweet202,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.92,0.01,0.01,0.01,0.01,0.01,9,9,https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully,9,"https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully"
203,1469019080866807821,CDCgov,146569971.0,1.0,USA,"New @CDCMMWR show Moderna &amp; Pfizer-BioNtech #COVID19 vaccines helped protect older US veterans against #COVID19 hospitalization 4+ mos. after 2nd dose. But antibody levels also dropped 4+ months after 2nd shot, suggesting importance of boosters. More: https://t.co/W2W4E4UNDP. https://t.co/DzB6fWfTnU",en,"New show Moderna &amp; Pfizer-BioNtech vaccines helped protect older US veterans against hospitalization + mos. after nd dose. But antibody levels also dropped + months after nd shot, suggesting importance of boosters. More: .",['CDCMMWR'],2021-12-09T19:00:00Z,,['https://t.co/W2W4E4UNDP'],,"['COVID19', 'COVID19']",,-0.9999,-0.9999,-0.9999,Im old enough to remember when it was % effective.Thats when it was approved and first pushed. That was based on science and studies.,Im old enough to remember when it was % effective.Thats when it was approved and first pushed. That was based on science and studies.,2,,Tweet203,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,https,dose,covid19,2nd,biontech,vaccines,months,pfizer,hospitalization,antibody,2,"https,dose,covid19,2nd,biontech,vaccines,months,pfizer,hospitalization,antibody"
204,1469030245663657990,CDCgov,146569971.0,1.0,USA,CDC expands #COVID19 booster recommendations to 16-and-17-year-olds. See media statement: https://t.co/4FTrU8oYa3,en,CDC expands booster recommendations to -and-17-year-olds. See media statement:,,2021-12-09T20:00:00Z,['xp'],['https://t.co/4FTrU8oYa3'],,['COVID19'],,-0.474075,0.9875,-0.9997,Saying -15 year olds (who got vax the same time as -17 year olds originally) dont need booster is saying they never needed it in the first place!!!! Why is their waning immunity less important?!?,y'all have notifications ON!,4,,Tweet204,0.01,0.01,0.01,0.01,0.01,0.63,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.25,5,5,https,covid19,omicronvariant,omicron,cdc,amp,older,years,variant,states,5,"https,covid19,omicronvariant,omicron,cdc,amp,older,years,variant,states"
205,1469034170324332544,CDCgov,146569971.0,1.0,USA,About half of all adults hospitalized with #flu have heart disease. The best way to #FightFlu and protect yourself is by getting a flu shot. https://t.co/wV282YvPZ5 https://t.co/Y66U4TVWK3,en,About half of all adults hospitalized with have heart disease. The best way to and protect yourself is by getting a flu shot.,,2021-12-09T20:00:00Z,,['https://t.co/wV282YvPZ5'],,"['flu', 'FightFlu']",,0.88965,0.9994,0.7799,"Many people diagnosed with COVID-19 have one or more chronic disaases. However, in studies vitamin D deficiency &amp; presence of chronic diseases are correlated. Vitamin D status is generally more important than chronic disease status.Dr William B Grant PhD",Always remember: There's a shot for that.,2,,Tweet205,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.92,0.01,0.01,0.01,0.01,0.01,9,9,https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully,9,"https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully"
206,1468325195714895875,CDCgov,146569971.0,1.0,USA,"How do you know if a website or social media post is credible? The internet is a useful tool for researching #COVID19 information, but it shouldn’t replace a conversation with your healthcare provider. Learn more: https://t.co/TLKdc45GOM. https://t.co/rkQKYZHp8T",en,"How do you know if a website or social media post is credible? The internet is a useful tool for researching information, but it shouldnt replace a conversation with your healthcare provider.Learn more: .",,2021-12-07T21:00:00Z,,['https://t.co/TLKdc45GOM'],,['COVID19'],,-0.110075,0.9433,-0.9998,The CDC is definitely not credible.,"Please please consider making a contribution to my son &amp; I, I would love for him to have a Christmas tree to wake up to this Christmas.",4,,Tweet206,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.67,0.01,0.01,0.01,0.01,0.22,9,9,https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully,9,"https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully"
207,1468333247675437061,JoeBiden,939091.0,1.0,USA,"Since I was sworn in on January 20, our economy has created nearly 6 million new jobs—a record for a new president. https://t.co/Q0C99vrJYI",en,"Since I was sworn in on January , our economy has created nearly million new jobsa record for a new president.",,2021-12-07T22:00:00Z,,,,,,-0.632124096385542,0.9988,-1.0,Lol this is a joke right? The unemployment numbers are a mess.. what is this garbage,Great job!,83,,Tweet207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,10,10,https,est,todo,los,control,pez,obrador,casi,jitomate,manuel,10,"https,est,todo,los,control,pez,obrador,casi,jitomate,manuel"
208,1468464551024807940,RahulGandhi,3171712086.0,1.0,India,"महंगाई, बेरोज़गारी, कृषि संकट, चीन के क़ब्ज़े- सबकी जड़ एक ही है- मोदी सरकार का अहंकार, मित्र-प्रेम व विफलता।  अन्याय के विरुद्ध आवाज़ उठाने के साथ ही, हम कांग्रेस शासित राज्यों में जनता के मुद्दों को सुलझा रहे हैं-  जन के मन की बात सुन रहे हैं।",hi,,,2021-12-08T06:00:00Z,,,", , , - - , - , -",,,0.064145652173913,0.9991,-0.9999,blah blah blah blah,Chup kar,230,,Tweet208,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0,0,ethiopia,tigray,https,children,including,northern,abuses,widespread,human,committed,0,"ethiopia,tigray,https,children,including,northern,abuses,widespread,human,committed"
209,1468562415059181571,RahulGandhi,3171712086.0,1.0,India,I extend my condolences to the family of Gen Bipin Rawat and his wife.  This is an unprecedented tragedy and our thoughts are with their family in this difficult time.  Heartfelt condolences also to all others who lost their lives.   India stands united in this grief.,en,I extend my condolences to the family of Gen Bipin Rawat and his wife. This is an unprecedented tragedy and our thoughts are with their family in this difficult time. Heartfelt condolences also to all others who lost their lives. India stands united in this grief.,,2021-12-08T13:00:00Z,,,,,,0.118933766233766,0.9997,-1.0,"Such a bloody shame, we dont have good choppers for our armed forces and we talk about trillion dollor economy","pappu , BC Gen Rawat ...",616,,Tweet209,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,family,condolences,rawat,bipin,india,gen,wife,lost,thoughts,time,4,"family,condolences,rawat,bipin,india,gen,wife,lost,thoughts,time"
210,1468566032377737218,lopezobrador_,82119937.0,1.0,Mexico,"Conferencia de prensa matutina, desde Tepic, Nayarit  8:00 am hora centro 7:00 am hora local https://t.co/Xz3iyGuxBx",pt,,,2021-12-08T13:00:00Z,,,,,,-0.190315894039735,0.9998,-1.0,Viejo inepto !!!un miserable zngano,Est noche cena pancho,151,,Tweet210,0.01,0.01,0.01,0.01,0.01,0.01,0.93,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,6,6,https,desde,conferencia,prensa,matutina,nayarit,hora,tepic,insulin,centro,6,"https,desde,conferencia,prensa,matutina,nayarit,hora,tepic,insulin,centro"
211,1468583956488634372,DrTedros,189868631.0,1.0,USA,"Thank you @Dr_HamidJafari for sharing this incredible memory. I thank @Rotary and Rotarians, and all #healthworkers in Pakistan and Afghanistan for helping us to reach the last mile and #EndPolio for good. Together, we will make this dream come true! https://t.co/Oar1ACSJ8z",en,"Thank you for sharing this incredible memory. I thank and Rotarians, and all in Pakistan and Afghanistan for helping us to reach the last mile and for good. Together, we will make this dream come true!","['Dr_HamidJafari', 'Rotary']",2021-12-08T14:00:00Z,,['https://t.co/Oar1ACSJ8z'],,"['healthworkers', 'EndPolio']",,-0.885833333333333,-0.6577,-0.9999,on to put you at This is a made by terrorists refferal hospital! but the head said !! shame!!,remove this criminal group mind,3,,Tweet211,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.91,0.01,13,13,que,https,del,por,thank,muchas,grave,sexenio,sharing,helping,13,"que,https,del,por,thank,muchas,grave,sexenio,sharing,helping"
212,1468649335097368581,CDCgov,146569971.0,1.0,USA,"To get the most protection against COVID-19 and flu this season, make sure you get vaccinated against both #COVID19 AND #flu. You can get both shots at the same visit if the timing coincides!  Find COVID-19 and flu vaccines near you: https://t.co/xbvNiaVJKV. https://t.co/g4oAi89ifu",en,"To get the most protection against COVID-19 and flu this season, make sure you get vaccinated against both AND . You can get both shots at the same visit if the timing coincides!Find COVID-19 and flu vaccines near you: .",,2021-12-08T19:00:00Z,,['https://t.co/xbvNiaVJKV'],,"['COVID19', 'flu']",,-0.3569,0.9288,-0.9998,Flu shots dont even protect against the flu either so why bother?!,"How about we just send IV machines to everyones home and shoot everyone up with vaccines, antivirals , antibiotics and vitamins all day. Every day. Forever.",3,,Tweet212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,9,9,https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully,9,"https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully"
213,1468982522117689349,CDCgov,146569971.0,1.0,USA,You’ve probably heard a lot about the Omicron variant of the virus that causes #COVID19.    CDC scientists and partners are working hard to learn more about this variant.  Learn more: https://t.co/wbu65L0mgM.,en,Youve probably heard a lot about the Omicron variant of the virus that causes . CDC scientists and partners are working hard to learn more about this variant.Learn more: .,,2021-12-09T17:00:00Z,,['https://t.co/wbu65L0mgM'],,['COVID19'],,-0.579325,0.5791,-0.9977,"Don say's MOUTHWASH,",Yes die out only if everyone is vaccinated. Hits a wall with vaccinated. Immunity,4,,Tweet213,0.01,0.01,0.01,0.01,0.01,0.92,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,5,5,https,covid19,omicronvariant,omicron,cdc,amp,older,years,variant,states,5,"https,covid19,omicronvariant,omicron,cdc,amp,older,years,variant,states"
214,1469109610480951297,HLGatell,1.154180084078502e+18,1.0,Mexico,"Al 08 de diciembre en el país se ha vacunado contra #COVID19 a 79 millones 202 mil 068 personas, que representan el 86 por ciento de la población mayor de 18 años. https://t.co/oPz8vpfRp7",es,,,2021-12-10T01:00:00Z,,,,['COVID19'],"Al de diciembre en el pas se ha vacunado contra a millones mil personas, que representan el por ciento de la poblacin mayor de aos.",-0.94176,-0.7788,-0.9995,"No me mereces la mas mnima credibilidad, porque mientes, manipulas y tergiversas la realidad.",Y nuestros nios para cuando?,5,,Tweet214,0.01,0.01,0.01,0.53,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.35,0.01,3,3,personas,que,las,dosis,vacunaci,para,better,stronger,covid19,single,3,"personas,que,las,dosis,vacunaci,para,better,stronger,covid19,single"
215,1469129511530680324,HLGatell,1.154180084078502e+18,1.0,Mexico,"Felicidades a las y los diputados por la acertada decisión de proteger la salud de la infancia de los daños que causan los productos procesados y bebidas azucaradas, motor de la epidemia de enfermedades crónicas. https://t.co/B1SgJVZpan",es,,,2021-12-10T02:00:00Z,,['https://t.co/B1SgJVZpan'],,,"Felicidades a las y los diputados por la acertada decisin de proteger la salud de la infancia de los daos que causan los productos procesados y bebidas azucaradas, motor de la epidemia de enfermedades crnicas.",-0.2086125,0.9999,-1.0,Mal Dr. Lpez-Gattell porque la Media Superior se queda fuera. Como docente de preparatoria soy testigo del descomunal consumo de papitas y chescos que consumen diario los alumnos. DEBE INCLUIRSE A LA MEDIA SUPERIOR YA antes de volver a presenciales.,Vaya usted ALV !!!,56,,Tweet215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,10,10,https,est,todo,los,control,pez,obrador,casi,jitomate,manuel,10,"https,est,todo,los,control,pez,obrador,casi,jitomate,manuel"
216,1469129511530680324,HLGatell,1.154180084078502e+18,1.0,Mexico,"Felicidades a las y los diputados por la acertada decisión de proteger la salud de la infancia de los daños que causan los productos procesados y bebidas azucaradas, motor de la epidemia de enfermedades crónicas. https://t.co/B1SgJVZpan",es,,,2021-12-10T02:00:00Z,,['https://t.co/B1SgJVZpan'],,,"Felicidades a las y los diputados por la acertada decisin de proteger la salud de la infancia de los daos que causan los productos procesados y bebidas azucaradas, motor de la epidemia de enfermedades crnicas.",-0.2086125,0.9999,-1.0,Miserable en lugar de preocuparte por los chetos no les quiten a los nios la atencin mdica.Me das asco.,Vaya usted ALV !!!,56,,Tweet216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,10,10,https,est,todo,los,control,pez,obrador,casi,jitomate,manuel,10,"https,est,todo,los,control,pez,obrador,casi,jitomate,manuel"
217,1465742530134302736,CDCgov,146569971.0,1.0,USA,CDC is strengthening its recommendation on #COVID19 vaccine booster doses. Everyone ages 18 and older should get a booster shot either when they are 6 months after their initial Pfizer or Moderna series or 2 months after initial J&amp;J vaccine. Learn more: https://t.co/77CTFuJFcO. https://t.co/zmQ9vHIsRK,en,CDC is strengthening its recommendation on vaccine booster doses. Everyone ages and older should get a booster shot either when they are months after their initial Pfizer or Moderna series or months after initial J&amp;J vaccine. Learn more: .,,2021-11-30T18:00:00Z,,['https://t.co/77CTFuJFcO'],,['COVID19'],,-0.591876470588235,0.9944,-1.0,"Your guidelines have a hole in them that may very well kill me. I was refused Modena post stem cell transplant today by a belligerent, rude, unprofessional pharmacist at Albertsons Save-on Pharmacy, Highway , Pueblo Colorado.",Thanks . Would love to have boosters for teens &lt;18! Major group of spread &amp; its time for many of them.,34,,Tweet217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,14,14,https,vaccine,amp,booster,covid19,months,initial,ages,shot,doses,14,"https,vaccine,amp,booster,covid19,months,initial,ages,shot,doses"
