id,poi_name,poi_id,verified,country,tweet_text,tweet_lang,text_en,hashtags,tweet_urls,tweet_date,tweet_emoticons,mentions,text_hi,text_es
1446982308314165252,JoeBiden,939091,True,USA,"Let’s set one thing straight: The Bipartisan Infrastructure Deal and the Build Back Better Agenda are not about left versus right.

They’re about leading the world or continuing to let the world pass us by.",en,Lets set one thing straight: The Bipartisan Infrastructure Deal and the Build Back Better Agenda are not about left versus right.Theyre about leading the world or continuing to let the world pass us by.,,,2021-10-10T00:00:00Z,,,,
1446945570753589254,JoeBiden,939091,True,USA,"Before the American Rescue Plan passed, the Congressional Budget Office projected that it would take until 2023 to get to a 4.8% unemployment rate.

We hit that rate in October of 2021.",en,"Before the American Rescue Plan passed, the Congressional Budget Office projected that it would take until to get to a % unemployment rate.We hit that rate in October of .",,,2021-10-09T21:00:00Z,,,,
1446876864342110210,JoeBiden,939091,True,USA,"Here's the deal. Vaccine requirements are already proving that they work.

More than 185 million Americans are now fully vaccinated and more than 75% of eligible Americans have gotten at least one shot. That’s real progress.",en,Here's the deal. Vaccine requirements are already proving that they work.More than million Americans are now fully vaccinated and more than % of eligible Americans have gotten at least one shot. Thats real progress.,,,2021-10-09T17:00:00Z,,,,
1446634769048121345,JoeBiden,939091,True,USA,"Let’s be clear: Vaccine requirements aren't about politics, they’re about saving lives.
https://t.co/LizrAytwGZ",en,"Lets be clear: Vaccine requirements aren't about politics, theyre about saving lives.",,,2021-10-09T01:00:00Z,,,,
1446596232877592579,JoeBiden,939091,True,USA,We’re making real progress for the American people. https://t.co/CqNYb5ZFwk,en,Were making real progress for the American people.,,,2021-10-08T22:00:00Z,,,,
1446559777694289924,JoeBiden,939091,True,USA,"Millions of American parents are feeling the squeeze, having a hard time doing their job, earning a paycheck, while taking care of their children or aging parents. My Build Back Better Agenda will change that.",en,"Millions of American parents are feeling the squeeze, having a hard time doing their job, earning a paycheck, while taking care of their children or aging parents. My Build Back Better Agenda will change that.",,,2021-10-08T20:00:00Z,,,,
1446544440823267330,JoeBiden,939091,True,USA,"RT @POTUS: After the last administration chipped away their protections, today I’m proud to announce the protection and expansion of three…",en,": After the last administration chipped away their protections, today Im proud to announce the protection and expansion of three",,,2021-10-08T19:00:00Z,['xp'],['POTUS'],,
1446258288438484994,JoeBiden,939091,True,USA,"When we give working families a break, we're not just raising their quality of life—we're putting parents in a position to earn a paycheck. That's what the Bipartisan Infrastructure Deal and the Build Back Better Agenda are all about.",en,"When we give working families a break, we're not just raising their quality of lifewe're putting parents in a position to earn a paycheck. That's what the Bipartisan Infrastructure Deal and the Build Back Better Agenda are all about.",,,2021-10-08T00:00:00Z,,,,
1446229599290077193,JoeBiden,939091,True,USA,"Teachers and firefighters shouldn’t pay a higher tax rate than millionaires and billionaires.
https://t.co/02tU0LF7p1",en,Teachers and firefighters shouldnt pay a higher tax rate than millionaires and billionaires.,,,2021-10-07T22:00:00Z,,,,
1446224128227385346,JoeBiden,939091,True,USA,"RT @WhiteHouse: Vaccination requirements work. They drive up vaccination rates, which makes our communities and schools safer, along with s…",en,": Vaccination requirements work. They drive up vaccination rates, which makes our communities and schools safer, along with s",,,2021-10-07T21:00:00Z,,['WhiteHouse'],,
1446128938468532231,JoeBiden,939091,True,USA,"The Bipartisan Infrastructure Deal is about rebuilding our roads, our highways, our bridges, our ports, our airports, our broadband. It’s a blue-collar blueprint for rebuilding America.",en,"The Bipartisan Infrastructure Deal is about rebuilding our roads, our highways, our bridges, our ports, our airports, our broadband. Its a blue-collar blueprint for rebuilding America.",,,2021-10-07T15:00:00Z,,,,
1445853879401259008,JoeBiden,939091,True,USA,"Our Bipartisan Infrastructure Deal and Build Back Better Agenda are not about left versus right—they’re about competitiveness versus complacency.
https://t.co/H54nLNbzqL",en,Our Bipartisan Infrastructure Deal and Build Back Better Agenda are not about left versus righttheyre about competitiveness versus complacency.,,,2021-10-06T21:00:00Z,,,,
1445818651869728768,JoeBiden,939091,True,USA,"Republicans forcing us to default on the debt would lead to a self-inflicted wound that would take our economy over a cliff.
https://t.co/x0anA9Gjk7",en,Republicans forcing us to default on the debt would lead to a self-inflicted wound that would take our economy over a cliff.,,,2021-10-06T19:00:00Z,,,,
1445498536452182027,JoeBiden,939091,True,USA,RT @POTUS: I ran on my Build Back Better Agenda. I said it was time to build an economy that looks out from Scranton — instead of looking d…,en,: I ran on my Build Back Better Agenda. I said it was time to build an economy that looks out from Scranton instead of looking d,,,2021-10-05T21:00:00Z,,['POTUS'],,
1445469237468749841,JoeBiden,939091,True,USA,"My message to Republicans: If you don't want to help save the country, get out of the way. https://t.co/5Um4dL0XO8",en,"My message to Republicans: If you don't want to help save the country, get out of the way.",,,2021-10-05T19:00:00Z,,,,
1445417858687700992,JoeBiden,939091,True,USA,Republicans won't vote to raise the debt limit to cover their own policies under the previous administration. It’s reckless and dangerous. https://t.co/qXu0jlcQbf,en,Republicans won't vote to raise the debt limit to cover their own policies under the previous administration. Its reckless and dangerous.,,,2021-10-05T16:00:00Z,,,,
1444359045054439429,JoeBiden,939091,True,USA,"RT @POTUS: During National Domestic Violence Awareness and Prevention Month, we come together to reaffirm our commitment to ending domestic…",en,": During National Domestic Violence Awareness and Prevention Month, we come together to reaffirm our commitment to ending domestic",,,2021-10-02T18:00:00Z,,['POTUS'],,
1444310062198054921,JoeBiden,939091,True,USA,RT @POTUS: My Build Back Better Agenda and the Bipartisan Infrastructure Deal will spur economic growth – creating and supporting 4 million…,en,: My Build Back Better Agenda and the Bipartisan Infrastructure Deal will spur economic growth creating and supporting million,,,2021-10-02T15:00:00Z,,['POTUS'],,
1444085055031320578,JoeBiden,939091,True,USA,"RT @POTUS: This week, I’ve been working closely with leaders in Congress to pass my Build Back Better Agenda and Bipartisan Infrastructure…",en,": This week, Ive been working closely with leaders in Congress to pass my Build Back Better Agenda and Bipartisan Infrastructure",,,2021-10-02T00:00:00Z,,['POTUS'],,
1444068124421144580,JoeBiden,939091,True,USA,RT @POTUS: We are going to deliver for the American people. https://t.co/w5lBtYCUoq,en,: We are going to deliver for the American people.,,,2021-10-01T23:00:00Z,,['POTUS'],,
1443964473941925893,JoeBiden,939091,True,USA,RT @POTUS: Let me be clear: No hardworking American should be paying more in taxes than entire tech or oil companies. It’s long past time c…,en,: Let me be clear: No hardworking American should be paying more in taxes than entire tech or oil companies. Its long past time c,,,2021-10-01T16:00:00Z,,['POTUS'],,
1443366490158272517,JoeBiden,939091,True,USA,"We have a path to usher in a new era of economic growth that benefits everybody, not just those at the top, with the Build Back Better Agenda and Bipartisan Infrastructure Deal.",en,"We have a path to usher in a new era of economic growth that benefits everybody, not just those at the top, with the Build Back Better Agenda and Bipartisan Infrastructure Deal.",,,2021-09-30T00:00:00Z,,,,
1443362778836779008,JoeBiden,939091,True,USA,RT @POTUS: My Build Back Better Agenda and the Bipartisan Infrastructure Deal are overwhelmingly supported by the American people. We are w…,en,: My Build Back Better Agenda and the Bipartisan Infrastructure Deal are overwhelmingly supported by the American people. We are w,,,2021-09-30T00:00:00Z,,['POTUS'],,
1443332006742568967,JoeBiden,939091,True,USA,"The Bipartisan Infrastructure Deal and the Build Back Better Agenda will create good-paying jobs and lower costs for families. 

Together they will grow the economy for everybody.",en,The Bipartisan Infrastructure Deal and the Build Back Better Agenda will create good-paying jobs and lower costs for families. Together they will grow the economy for everybody.,,,2021-09-29T22:00:00Z,,,,
1443286545608454153,JoeBiden,939091,True,USA,"This is the moment to make sure all of us—not just the wealthy few at the top—are dealt in and share the benefits of a growing economy. This is our opportunity to not just build back, but build back better for all Americans.",en,"This is the moment to make sure all of usnot just the wealthy few at the topare dealt in and share the benefits of a growing economy. This is our opportunity to not just build back, but build back better for all Americans.",,,2021-09-29T19:00:00Z,,,,
1442984974328627203,JoeBiden,939091,True,USA,"Our Build Back Better Agenda will strengthen our economy by lowering taxes on the working and middle class, and reducing the cost of child care, housing, and higher education.

We will grow our economy from the bottom up and the middle out.",en,"Our Build Back Better Agenda will strengthen our economy by lowering taxes on the working and middle class, and reducing the cost of child care, housing, and higher education.We will grow our economy from the bottom up and the middle out.",,,2021-09-28T23:00:00Z,,,,
1442965340653121537,JoeBiden,939091,True,USA,"As my friend, American hero Representative John Lewis, reminded us shortly before he passed, 'Democracy is not a state. It is an act.’ This National Voter Registration Day, and every day, we are committed to defending, strengthening, and expanding the sacred right to vote.",en,"As my friend, American hero Representative John Lewis, reminded us shortly before he passed, 'Democracy is not a state. It is an act. This National Voter Registration Day, and every day, we are committed to defending, strengthening, and expanding the sacred right to vote.",,,2021-09-28T22:00:00Z,['xp'],,,
1442918811116523521,JoeBiden,939091,True,USA,"Last year, 55 of the largest corporations paid zero dollars in federal income taxes on over $40 billion of profits.

It’s time for big corporations to finally pay their fair share.",en,"Last year, of the largest corporations paid zero dollars in federal income taxes on over $40 billion of profits.Its time for big corporations to finally pay their fair share.",,,2021-09-28T18:00:00Z,,,,
1442896187770564609,JoeBiden,939091,True,USA,"We have the power to build the country we hope to leave to our children and grandchildren—and it starts at the ballot box.

On this National Voter Registration Day, check that your voter registration status is up to date at https://t.co/Hy8C4n0lUk.",en,"We have the power to build the country we hope to leave to our children and grandchildrenand it starts at the ballot box.On this National Voter Registration Day, check that your voter registration status is up to date at .",,['https://t.co/Hy8C4n0lUk'],2021-09-28T17:00:00Z,,,,
1442617142222917633,JoeBiden,939091,True,USA,"Today I got my COVID-19 booster shot—and just like my first and second dose, it was safe and easy. 

Get vaccinated. Together, can we save lives and beat this virus. https://t.co/gtNAQqmOoj",en,"Today I got my COVID-19 booster shotand just like my first and second dose, it was safe and easy. Get vaccinated. Together, can we save lives and beat this virus.",,,2021-09-27T22:00:00Z,,,,
1442600939022602243,JoeBiden,939091,True,USA,The wealthy don’t need another tax cut. Our Build Back Better agenda will create an economy that works for those who built America: the middle class.,en,The wealthy dont need another tax cut. Our Build Back Better agenda will create an economy that works for those who built America: the middle class.,,,2021-09-27T21:00:00Z,,,,
1442581561300426756,JoeBiden,939091,True,USA,We need to reward work in this country—not just wealth.,en,We need to reward work in this countrynot just wealth.,,,2021-09-27T20:00:00Z,,,,
1442521593289138180,JoeBiden,939091,True,USA,"Join @DrBiden and @TheDemocrats for a virtual town hall tonight to discuss our Build Back Better Agenda, upcoming elections, and what Democrats need to do to win in 2022. RSVP now→
https://t.co/AotPstgKgL",en,"Join and for a virtual town hall tonight to discuss our Build Back Better Agenda, upcoming elections, and what Democrats need to do to win in . RSVP now",,['https://t.co/AotPstgKgL'],2021-09-27T16:00:00Z,,"['DrBiden', 'TheDemocrats']",,
1442495747329560576,JoeBiden,939091,True,USA,RT @POTUS: I’ll be getting my COVID-19 booster shot — and I encourage everyone who’s eligible to get theirs as well. https://t.co/l6Gmo0G8OO,en,: Ill be getting my COVID-19 booster shot and I encourage everyone whos eligible to get theirs as well.,,,2021-09-27T14:00:00Z,,['POTUS'],,
1442272522775400448,JoeBiden,939091,True,USA,"Over 182 million Americans have already done the right thing and are fully vaccinated as of today.  

To the other 70 million eligible Americans who have yet to get their first shot: get vaccinated. It can save your life. https://t.co/V5pz14zBQP",en,Over million Americans have already done the right thing and are fully vaccinated as of today. To the other million eligible Americans who have yet to get their first shot: get vaccinated. It can save your life.,,,2021-09-27T00:00:00Z,,,,
1442255280109195264,JoeBiden,939091,True,USA,RT @POTUS: The families of our fallen men and women in uniform understand the true and painful price of freedom — coping with loss and unsp…,en,: The families of our fallen men and women in uniform understand the true and painful price of freedom coping with loss and unsp,,,2021-09-26T23:00:00Z,,['POTUS'],,
1442220684407676929,JoeBiden,939091,True,USA,"Millionaires and billionaires are paying a lower tax rate than teachers and firefighters. We’re going to restore fairness to the tax code, give working people a much-needed tax cut, and make the investments that will grow our economy for years to come.",en,"Millionaires and billionaires are paying a lower tax rate than teachers and firefighters. Were going to restore fairness to the tax code, give working people a much-needed tax cut, and make the investments that will grow our economy for years to come.",,,2021-09-26T20:00:00Z,,,,
1442184451362988034,JoeBiden,939091,True,USA,"Our Build Back Better Agenda will cut taxes for the middle class, lower costs for working families, create more jobs, and sustain economic growth for years to come. 

And the most important part? No one making under $400,000 will pay a penny more in taxes.",en,"Our Build Back Better Agenda will cut taxes for the middle class, lower costs for working families, create more jobs, and sustain economic growth for years to come. And the most important part? No one making under $400,000 will pay a penny more in taxes.",,,2021-09-26T18:00:00Z,,,,
1442146441993064449,JoeBiden,939091,True,USA,"If you don’t qualify for the booster, or you got the Moderna and Johnson &amp; Johnson vaccines: if you’re fully vaccinated, you’re highly protected from severe illness even if you get COVID-19. https://t.co/1FbMCy9san",en,"If you dont qualify for the booster, or you got the Moderna and Johnson &amp; Johnson vaccines: if youre fully vaccinated, youre highly protected from severe illness even if you get COVID-19.",,,2021-09-26T15:00:00Z,,,,
1441939328939302912,JoeBiden,939091,True,USA,"Climate change is all around us. From hurricanes and unprecedented flooding to historic wildfires, we’ve seen its effects firsthand all summer. 

We have a chance to stop climate change’s worst effects, but we have to act right now. We must pass our Build Back Better Agenda.",en,"Climate change is all around us. From hurricanes and unprecedented flooding to historic wildfires, weve seen its effects firsthand all summer. We have a chance to stop climate changes worst effects, but we have to act right now. We must pass our Build Back Better Agenda.",,,2021-09-26T02:00:00Z,,,,
1441899064556204033,JoeBiden,939091,True,USA,"We’ve made so much progress during the past eight months of this pandemic, and now we face a critical moment. We have the tools and we have the plan—we just have to finish the job together as one nation. 

Please, get vaccinated.",en,"Weve made so much progress during the past eight months of this pandemic, and now we face a critical moment. We have the tools and we have the planwe just have to finish the job together as one nation. Please, get vaccinated.",,,2021-09-25T23:00:00Z,,,,
1441871636731293701,JoeBiden,939091,True,USA,"While typical working Americans pay their taxes, the top 1% evade an estimated $160 billion in taxes each year.
 
It’s wrong—and it’s past time the ultra-wealthy and corporations paid their fair share.",en,"While typical working Americans pay their taxes, the top % evade an estimated $160 billion in taxes each year. Its wrongand its past time the ultra-wealthy and corporations paid their fair share.",,,2021-09-25T21:00:00Z,,,,
1441848758321438723,JoeBiden,939091,True,USA,The majority of Americans who were fully vaccinated with the Pfizer vaccine are now eligible to receive a booster shot six months after they've received their second shot. https://t.co/6vVAhppz8u,en,The majority of Americans who were fully vaccinated with the Pfizer vaccine are now eligible to receive a booster shot six months after they've received their second shot.,,,2021-09-25T20:00:00Z,,,,
1441803436291416069,JoeBiden,939091,True,USA,"For too long, our economy has worked great for those at the top, while the hardworking people who built this country have been cut out of the deal. Our Build Back Better Agenda will deal working people back in.",en,"For too long, our economy has worked great for those at the top, while the hardworking people who built this country have been cut out of the deal. Our Build Back Better Agenda will deal working people back in.",,,2021-09-25T17:00:00Z,,,,
1441542463613718528,JoeBiden,939091,True,USA,"Folks, we’re facing an urgent choice: do we keep an economy that serves the wealthiest and biggest corporations—or finally give middle class families a fair shot?

Our Build Back Better agenda is our moment to prove to the American people that their government works for them.",en,"Folks, were facing an urgent choice: do we keep an economy that serves the wealthiest and biggest corporationsor finally give middle class families a fair shot?Our Build Back Better agenda is our moment to prove to the American people that their government works for them.",,,2021-09-24T23:00:00Z,,,,
1441532146082934785,JoeBiden,939091,True,USA,RT @POTUS: The majority of Americans who were fully vaccinated with Pfizer can receive a booster shot at least 6 months after their second…,en,: The majority of Americans who were fully vaccinated with Pfizer can receive a booster shot at least months after their second,,,2021-09-24T23:00:00Z,,['POTUS'],,
1441125220916420611,JoeBiden,939091,True,USA,The Bipartisan Infrastructure Deal is a blue-collar blueprint to rebuild America that will help make our historic economic recovery a historic long-term boom.,en,The Bipartisan Infrastructure Deal is a blue-collar blueprint to rebuild America that will help make our historic economic recovery a historic long-term boom.,,,2021-09-23T20:00:00Z,,,,
1441068624048017410,JoeBiden,939091,True,USA,"Our Build Back Better Agenda will bring down the everyday costs that have for years been taking a bigger and bigger bite out of middle-class families’ incomes: health care, prescription drug costs, child care, education, housing, or caring for an elderly relative or loved one.",en,"Our Build Back Better Agenda will bring down the everyday costs that have for years been taking a bigger and bigger bite out of middle-class families incomes: health care, prescription drug costs, child care, education, housing, or caring for an elderly relative or loved one.",,,2021-09-23T16:00:00Z,,,,
1440816012719312899,JoeBiden,939091,True,USA,"RT @POTUS: As we fight COVID-19 here at home, we need to continue our efforts overseas. That’s why today, I announced we’re increasing our…",en,": As we fight COVID-19 here at home, we need to continue our efforts overseas. Thats why today, I announced were increasing our",,,2021-09-22T23:00:00Z,,['POTUS'],,
1440683552753033216,JoeBiden,939091,True,USA,"We stand at an inflection point in history. The United States intends to work with partners and allies to answer these questions and help lead the world toward a more peaceful, prosperous future for all people. https://t.co/3JYwybRezw",en,"We stand at an inflection point in history. The United States intends to work with partners and allies to answer these questions and help lead the world toward a more peaceful, prosperous future for all people.",,,2021-09-22T14:00:00Z,,,,
1440481472855494657,JoeBiden,939091,True,USA,"As we pursue diplomacy across the board, the U.S. will champion the democratic values that go to the very heart of who we are as a nation and a people—freedom, equality, opportunity, and a belief in the universal rights of all people. 

It's stamped into our DNA as a nation.",en,"As we pursue diplomacy across the board, the U.S. will champion the democratic values that go to the very heart of who we are as a nation and a peoplefreedom, equality, opportunity, and a belief in the universal rights of all people. It's stamped into our DNA as a nation.",,,2021-09-22T01:00:00Z,,,,
1440453789090152458,JoeBiden,939091,True,USA,"For the first time in 20 years, the United States is not at war. We’ve turned the page.

All the unmatched strength, energy, commitment, will, and resources of our nation are now fully and squarely focused on what’s ahead of us, not what was behind. https://t.co/4n3HlIiUlY",en,"For the first time in years, the United States is not at war. Weve turned the page.All the unmatched strength, energy, commitment, will, and resources of our nation are now fully and squarely focused on whats ahead of us, not what was behind.",,,2021-09-21T23:00:00Z,,,,
1440428877822660608,JoeBiden,939091,True,USA,"As we recover from this crisis, we must put in place a long-term plan to increase opportunities with better jobs and higher wages; a plan that will lower the everyday costs that strain our budgets and our nation’s families.

Our Build Back Better Agenda will get it done.",en,"As we recover from this crisis, we must put in place a long-term plan to increase opportunities with better jobs and higher wages; a plan that will lower the everyday costs that strain our budgets and our nations families.Our Build Back Better Agenda will get it done.",,,2021-09-21T22:00:00Z,,,,
1440382817322475521,JoeBiden,939091,True,USA,"RT @POTUS: It was an honor to address the UN General Assembly this morning. We stand at an inflection point in history, and the United Stat…",en,": It was an honor to address the UN General Assembly this morning. We stand at an inflection point in history, and the United Stat",,,2021-09-21T18:00:00Z,,['POTUS'],,
1440377300948643841,JoeBiden,939091,True,USA,"The evidence is clear: climate change poses an existential threat. If we don't stay below 1.5°C of global temperature rise, we're in deep trouble.  

We need to build back better by investing in clean energy, cutting emissions, and fighting climate change head on.",en,"The evidence is clear: climate change poses an existential threat. If we don't stay below C of global temperature rise, we're in deep trouble. We need to build back better by investing in clean energy, cutting emissions, and fighting climate change head on.",,,2021-09-21T18:00:00Z,,,,
1440120847142895624,JoeBiden,939091,True,USA,"This summer alone, over 100 million Americans and the communities they call home have been affected by extreme weather.  

We can’t just rebuild, we have to build back better. We have to invest in climate resilience to protect our communities and work to cut carbon emissions.",en,"This summer alone, over million Americans and the communities they call home have been affected by extreme weather. We cant just rebuild, we have to build back better. We have to invest in climate resilience to protect our communities and work to cut carbon emissions.",,,2021-09-21T01:00:00Z,,,,
1440012312480452613,JoeBiden,939091,True,USA,"RT @POTUS: We have the tools to put this pandemic behind us, but we all have to do our part. If you haven’t yet, please get vaccinated. And…",en,": We have the tools to put this pandemic behind us, but we all have to do our part. If you havent yet, please get vaccinated. And",,,2021-09-20T18:00:00Z,,['POTUS'],,
1439975893250740225,JoeBiden,939091,True,USA,"Our Build Back Better Agenda will invest in working families by cutting taxes, lowering prescription drug prices and health care costs, and reducing the cost of child care. 

We’ll build our economy from the bottom up and middle out.",en,"Our Build Back Better Agenda will invest in working families by cutting taxes, lowering prescription drug prices and health care costs, and reducing the cost of child care. Well build our economy from the bottom up and middle out.",,,2021-09-20T16:00:00Z,,,,
1439607728016609286,JoeBiden,939091,True,USA,"Past presidents have cut taxes for the wealthy and biggest corporations with the promise of economic growth.

It doesn't work.

The ultra-wealthy and corporations must pay their fair share—which will lower costs for the middle class.",en,Past presidents have cut taxes for the wealthy and biggest corporations with the promise of economic growth.It doesn't work.The ultra-wealthy and corporations must pay their fair sharewhich will lower costs for the middle class.,,,2021-09-19T15:00:00Z,,,,
1439266438997553155,JoeBiden,939091,True,USA,"Our Build Back Better Agenda is a historic investment in middle-class families. It will be paid for by reforming the tax code to make sure the wealthiest Americans and largest corporations pay their fair share.

No one earning under $400,000 will pay a penny more in taxes.",en,"Our Build Back Better Agenda is a historic investment in middle-class families. It will be paid for by reforming the tax code to make sure the wealthiest Americans and largest corporations pay their fair share.No one earning under $400,000 will pay a penny more in taxes.",,,2021-09-18T17:00:00Z,,,,
1439228469028794368,JoeBiden,939091,True,USA,Virtually all of the COVID deaths and hospitalizations are from unvaccinated people. Get your shot.,en,Virtually all of the COVID deaths and hospitalizations are from unvaccinated people. Get your shot.,,,2021-09-18T14:00:00Z,,,,
1438987881545076738,JoeBiden,939091,True,USA,"We can build an economy that gives working people a fair shot. 
We can restore some sanity and fairness to our tax code. 
We can make the investments that we know are long overdue in this nation. 

That's exactly what my Bipartisan Infrastructure Plan does.",en,We can build an economy that gives working people a fair shot. We can restore some sanity and fairness to our tax code. We can make the investments that we know are long overdue in this nation. That's exactly what my Bipartisan Infrastructure Plan does.,,,2021-09-17T22:00:00Z,,,,
1438944345881812999,JoeBiden,939091,True,USA,"Our Build Back Better agenda takes on the existential threat of climate change directly by investing in clean energy, creating good-paying, union jobs, and working to stop the climate crisis’s most disastrous impacts on working families.",en,"Our Build Back Better agenda takes on the existential threat of climate change directly by investing in clean energy, creating good-paying, union jobs, and working to stop the climate crisiss most disastrous impacts on working families.",,,2021-09-17T19:00:00Z,,,,
1438891499463262222,JoeBiden,939091,True,USA,"Big corporations and the super wealthy have to start paying their fair share of taxes. It’s long overdue. 

I'm not out to punish anyone. All I'm asking is that you pay your fair share—just like middle-class folks do.",en,Big corporations and the super wealthy have to start paying their fair share of taxes. Its long overdue. I'm not out to punish anyone. All I'm asking is that you pay your fair sharejust like middle-class folks do.,,,2021-09-17T16:00:00Z,,,,
1438860239063945216,JoeBiden,939091,True,USA,"RT @POTUS: Immigrants come to America from different circumstances, but every generation has made us stronger. This Citizenship Day serves…",en,": Immigrants come to America from different circumstances, but every generation has made us stronger. This Citizenship Day serves",,,2021-09-17T14:00:00Z,,['POTUS'],,
1438678843213037570,JoeBiden,939091,True,USA,"When big corporations and the wealthy pay their fair share, we are able to invest in America. https://t.co/b2U1BgSdjP",en,"When big corporations and the wealthy pay their fair share, we are able to invest in America.",,,2021-09-17T02:00:00Z,,,,
1438649149738700809,JoeBiden,939091,True,USA,"Republican governors in states like Texas and Florida are doing everything they can to undermine the public health requirements that keep people safe.

They're playing politics with the lives of their citizens, especially children. I refuse to give in to it.",en,"Republican governors in states like Texas and Florida are doing everything they can to undermine the public health requirements that keep people safe.They're playing politics with the lives of their citizens, especially children. I refuse to give in to it.",,,2021-09-17T00:00:00Z,,,,
1438620810491613187,JoeBiden,939091,True,USA,"This is our moment to prove to the American people that their government works for them, not just for the big corporations and those at the very top. https://t.co/Ie9keqGYqk",en,"This is our moment to prove to the American people that their government works for them, not just for the big corporations and those at the very top.",,,2021-09-16T22:00:00Z,,,,
1438535418841116676,JoeBiden,939091,True,USA,"The Build Back Better Agenda will lower the costs of:
✅ Child care
✅ Higher education
✅ Prescription drugs
✅ Health care
✅ Housing

And we’ll do it by making the wealthiest and large corporations pay their fair share.",en,The Build Back Better Agenda will lower the costs of: Child care Higher education Prescription drugs Health care HousingAnd well do it by making the wealthiest and large corporations pay their fair share.,,,2021-09-16T16:00:00Z,['✅'],,,
1438223300489056261,JoeBiden,939091,True,USA,"Congratulations Governor @GavinNewsom on defeating the recall. This vote is a resounding win for the approach that he and I share to beating the pandemic: strong vaccine requirements, steps to reopen schools safely, and plans to help those who get sick.",en,"Congratulations Governor on defeating the recall. This vote is a resounding win for the approach that he and I share to beating the pandemic: strong vaccine requirements, steps to reopen schools safely, and plans to help those who get sick.",,,2021-09-15T19:00:00Z,,['GavinNewsom'],,
1437883965168312322,JoeBiden,939091,True,USA,"California, the eyes of the nation are on you. Vote NO on the recall before polls close at 8pm to keep @GavinNewsom as governor and keep moving our country forward. https://t.co/uV4UbFsSBF",en,"California, the eyes of the nation are on you. Vote NO on the recall before polls close at pm to keep as governor and keep moving our country forward.",,,2021-09-14T21:00:00Z,,['GavinNewsom'],,
1437842363678957584,JoeBiden,939091,True,USA,"California, Election Day is today. On behalf of people all across America, don’t take anything for granted. If you want to vote in person, make sure you know where you’re going to vote. If you’ve already voted, make sure your family and friends are voting. Vote no on the recall. https://t.co/Y9DFAZej6S",en,"California, Election Day is today. On behalf of people all across America, dont take anything for granted. If you want to vote in person, make sure you know where youre going to vote. If youve already voted, make sure your family and friends are voting. Vote no on the recall.",,,2021-09-14T18:00:00Z,,,,
1437816410659430402,JoeBiden,939091,True,USA,"California, vote to keep @GavinNewsom your governor. The rest of America is counting on you, and so am I. https://t.co/mYnR2isUjI",en,"California, vote to keep your governor. The rest of America is counting on you, and so am I.",,,2021-09-14T17:00:00Z,,['GavinNewsom'],,
1437766739627057159,JoeBiden,939091,True,USA,"California, today is Election Day. We’re counting on you to vote NO on the recall to keep @GavinNewsom in office and California moving forward.

Polls are open until 8pm. Make your voice heard.",en,"California, today is Election Day. Were counting on you to vote NO on the recall to keep in office and California moving forward.Polls are open until pm. Make your voice heard.",,,2021-09-14T13:00:00Z,,['GavinNewsom'],,
1437603766790918146,JoeBiden,939091,True,USA,Tomorrow's Election Day—so I’m here with @GavinNewsom to ask Californians to vote no on the recall. Help protect the progress we’ve made. https://t.co/GDWCT1Z4zZ,en,Tomorrow's Election Dayso Im here with to ask Californians to vote no on the recall. Help protect the progress weve made.,,['https://t.co/GDWCT1Z4zZ'],2021-09-14T02:00:00Z,,['GavinNewsom'],,
1437153113035747338,JoeBiden,939091,True,USA,"Vaccines are free, safe, and convenient. https://t.co/mJS9AteS8o",en,"Vaccines are free, safe, and convenient.",,,2021-09-12T21:00:00Z,,,,
1437121485366308864,JoeBiden,939091,True,USA,"RT @POTUS: We honor all those lost on that dark day, 20 years ago. And we honor those who risked and gave their lives in the minutes, hours…",en,": We honor all those lost on that dark day, years ago. And we honor those who risked and gave their lives in the minutes, hours",,,2021-09-12T19:00:00Z,,['POTUS'],,
1436773965041750019,JoeBiden,939091,True,USA,"RT @POTUS: We honor those lives lost on Flight 93 on that dark day in history 20 years ago. No matter how much time has passed, these comme…",en,": We honor those lives lost on Flight on that dark day in history years ago. No matter how much time has passed, these comme",,,2021-09-11T19:00:00Z,,['POTUS'],,
1436729790225162250,JoeBiden,939091,True,USA,"RT @POTUS: We never forget.

We never forget the children who have grown up without parents. Parents who have suffered without children. Hu…",en,: We never forget.We never forget the children who have grown up without parents. Parents who have suffered without children. Hu,,,2021-09-11T17:00:00Z,,['POTUS'],,
1436676656169635847,JoeBiden,939091,True,USA,"Twenty years ago, nearly 3,000 lives were cut short by an unspeakable act of cowardice and hatred on 9/11. As a nation, we must never forget those we lost during one of the darkest moments in our history and the enduring pain of their families and loved ones.",en,"Twenty years ago, nearly lives were cut short by an unspeakable act of cowardice and hatred on /11. As a nation, we must never forget those we lost during one of the darkest moments in our history and the enduring pain of their families and loved ones.",,,2021-09-11T13:00:00Z,,,,
1436490934770929706,JoeBiden,939091,True,USA,"Our new COVID-19 plan will reduce the number of unvaccinated Americans, decrease hospitalizations and deaths, allow our children to go to schools safely, and keep our economy strong by keeping businesses open. 

We will spare no effort in saving lives and beating this virus.",en,"Our new COVID-19 plan will reduce the number of unvaccinated Americans, decrease hospitalizations and deaths, allow our children to go to schools safely, and keep our economy strong by keeping businesses open. We will spare no effort in saving lives and beating this virus.",,,2021-09-11T01:00:00Z,,,,
